"","Acss1","Adcyap1","Adgrl2","Aqp4","Arc","Arf5","Arhgap24","Arl4d","Arx","Batf3","Bcl6","Bdnf","Bgn","Btg2","Calb2","Car12","Car4","Cbln4","Cck","Cdh13","Cdk6","Chat","Chodl","Chrna6","Col6a1","Cplx3","Cpne5","Crh","Crispld2","Csrnp1","Ctgf","Ctxn3","Cux2","Cxcl14","Ddit4l","Deptor","Egr1","Egr2","Egr4","Enpp2","eRNA1","eRNA2","eRNA3","eRNA4","eRNA5","Fam19a1","Flt1","Fos","Fosb","Fosl1","Fosl2","Foxp2","Frmd7","Frmpd3","Gad1","Gad2","Gda","Gpc3","Gpr3","Gpx3","Homer1","Hsd11b1","Htr3a","Igf1","Igtp","Itgam","Junb","Kcna1","Kcnip2","Kcnk2","Lhx6","Lmo2","Mab21l1","Mdga1","Mgp","Mog","Mybpc1","Myh8","Myl4","Mylk","Myo1c","Ndnf","Nectin3","Nectin4","Ngb","Nos1","Nov","Npas4","Nptx2","Npy","Nr4a2","Nrn1","Obox3","Osgin2","Otof","Parm1","Pax6","Pcdhac1","Pcdhac2","Pcdhgc3","Pcdhgc4","Pcdhgc5","Pcp4","Pde1a","Pde1c","Pdgfra","Pdzrn3","Penk","Plcxd2","Pnoc","Ppm1h","Prok2","Prss22","Ptgs2","Pthlh","Pvalb","Qrfpr","Rasgrf2","Reln","Rerg","Rgs10","Rgs12","Rgs2","Rorb","Rprm","Rspo2","Scnn1a","Sema3c","Sema3e","Serpinb11","Serpine1","Sla","Slc17a7","Slc25a36","Slc5a7","Smad3","Sncg","Spp1","Sst","Stac","Sulf2","Synpr","Syt17","Syt6","Tacr1","Tacr3","Tacstd2","Tbr1","Tcerg1l","Th","Thsd7a","Tnfaip6","Tnfaip8l3","Tnmd","Tpbg","Tph2","Ucma","Vgf","Vip","Wt1","Wfs1","Tnnc1","Sccpdh","Rbp4","Etv1","Drd1"
"6695x3510",2,0,28,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,10,0,5,0,0,0,0,0,0,0,9,0,0,19,0,5,0,0,0,20,0,0,0,0,0,0,0,1,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6727x1151",0,0,13,0,0,0,0,2,32,16,3,2,0,5,0,0,0,0,0,3,0,0,0,0,13,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,9,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,55,8,0,0,0,0,0,0,6,0,0,3,0,0,0,0,1,0,0,0,0,0,10,9,3,7,0,0,0,0,0,3,19,0
"6755x1963",0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,2,0,0,0,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0
"6752x158",0,6,44,0,0,0,0,0,41,10,21,1,0,0,0,0,0,0,1,4,0,0,3,0,17,0,3,0,8,0,0,0,0,0,0,0,31,0,13,0,2,8,23,0,0,1,0,36,1,0,0,0,0,0,0,0,6,1,0,0,9,4,2,7,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,12,0,0,0,0,9,0,3,7,5,0,1,0,0,0,8,0,17,0,0,4,0,0,0,19,20,2,0,0,0,2,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,134,6,0,7,0,1,0,0,5,0,15,0,0,0,0,9,2,0,0,0,0,0,0,4,0,6,0,1,6,0,4,7,0,0
"6764x4555",0,0,0,0,7,1,0,0,18,0,4,15,0,19,0,0,0,0,9,9,4,2,0,0,52,0,6,0,0,0,0,0,27,0,0,0,50,6,34,0,0,1,20,0,0,0,0,7,4,0,0,0,0,0,9,0,5,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,8,1,9,15,0,5,7,0,0,0,0,0,0,13,0,25,0,0,0,8,0,0,24,20,0,33,0,0,0,0,0,0,0,0,0,0,0,19,0,17,6,0,0,0,88,6,0,12,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,19,0,0,0,0,0
"6768x5494",7,2,38,0,6,3,1,8,68,3,10,0,3,1,0,0,0,0,5,29,0,0,1,0,35,17,0,0,8,0,2,0,0,9,1,0,3,0,2,4,0,0,44,0,0,5,0,0,0,0,2,0,0,0,0,0,17,0,0,0,3,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,9,13,0,0,0,0,0,0,2,1,2,0,0,1,6,0,1,1,14,0,0,30,14,0,0,0,3,15,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,130,1,0,10,0,0,0,0,2,0,25,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,13,0,0,8,13,0
"6771x6251",0,2,20,0,9,1,2,0,2,1,7,0,1,0,0,0,0,0,8,21,0,0,0,0,19,0,0,0,8,0,0,0,0,0,0,0,5,0,0,4,0,0,15,0,0,0,0,0,0,1,0,5,0,0,0,0,5,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,3,7,0,1,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,4,0,1,1,2,5,1,29,14,13,0,0,0,0,0,0,44,6,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,31,131,9,0,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"6789x771",0,0,0,0,0,0,0,3,36,4,13,0,0,0,0,0,0,0,7,6,0,0,1,0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,14,0,0,0,0,0,8,0,0,0,0,0,2,0,4,0,0,0,12,5,0,1,5,3,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,8,0,0,0,0,0,0,3,0,2,0,0,0,5,2,2,0,0,0,0,0,7,0,0,26,0,0,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,11,0,6,0,5,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,20,0
"6787x2109",0,0,8,0,2,0,0,0,4,0,6,8,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,7,0,4,0,0,9,0,13,0,0,0,0,0,0,0,0,16,0,0,10,10,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,19,61,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,1,0,0,0,14,6,0
"6806x2756",0,0,1,0,8,2,0,0,50,0,6,0,0,2,1,0,0,0,5,2,0,0,0,0,14,0,0,0,12,2,1,0,4,4,0,0,0,0,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,12,0,0,0,1,0,2,0,0,0,0,0,0,0,31,0,0,0,0,19,0,0,0,0,5,0,1,5,0,2,8,0,0,0,0,0,3,0,5,0,0,0,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,9,0,8,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,36,0
"6789x1406",0,0,45,0,0,0,0,1,16,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,15,0,0,0,1,5,3,0,5,0,12,0,0,1,5,0,0,0,0,7,3,0,0,0,0,0,72,11,1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,1,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,35,0,0
"6789x1259",0,18,50,0,4,1,0,1,37,0,14,27,0,0,0,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,12,0,6,0,29,0,30,0,0,0,0,1,19,0,3,0,0,0,3,0,7,0,0,0,93,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,17,0,0,5,4,2,0,3,0,0,0,19,0,0,7,0,0,0,0,0,2,3,0,0,17,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,2,0,0,26,0,0,0,0,1,12,9,0
"6810x4013",3,0,22,0,0,0,0,7,9,0,8,0,7,0,0,0,0,0,4,5,0,0,0,0,0,6,5,0,6,0,3,0,0,5,0,0,88,6,13,0,0,0,31,0,0,5,0,2,0,0,0,1,0,0,9,0,5,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,12,2,0,0,0,0,0,0,1,0,0,3,47,17,0,0,14,2,3,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,7,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0
"6807x59",0,2,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,8,10,7,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,60,0,0,13,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
"6824x4742",0,0,2,0,0,0,0,0,20,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,15,0,0,0,0,21,1,0,0,0,0,0,4,3,5,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,3,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,22,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0,0,0,1,4,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"6836x6395",9,0,29,0,11,7,2,0,20,9,1,0,3,0,0,0,0,0,7,5,0,0,2,0,14,3,0,0,0,0,7,0,0,5,0,7,3,0,0,2,0,1,18,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,4,1,0,1,1,4,2,0,20,55,20,0,0,0,0,0,0,0,11,0,9,2,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,0,35,174,5,0,4,0,0,0,0,4,0,0,4,0,0,8,1,1,0,0,0,3,0,0,0,0,10,0,0,3,0,0,0,5,0
"6850x992",0,0,16,0,3,0,0,0,6,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,35,0,0,0,0,0,0,0,6,0,0,0,8,0,2,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,13,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,10,0,0,0,1,0,0,1,0,5,2,0,1,1,6,0,0,0,0,0,0,0,0,12,8,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,74,1,0,1,0,0,0,0,0,0,11,3,0,0,2,1,2,0,0,0,0,0,9,0,6,3,7,0,1,14,1,9,7,0
"6866x4229",0,0,1,0,4,2,0,6,31,0,15,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,22,0,2,0,0,0,39,0,0,13,0,0,3,0,0,1,0,0,0,0,9,3,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,15,53,0,0,0,0,0,0,0,0,8,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,11,16,0,0,1,0
"6845x4876",0,0,11,0,2,0,0,3,20,0,6,0,1,13,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,42,32,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,7,1,2,17,2,0,0,0,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,0
"6864x3224",0,0,29,0,1,1,1,6,28,0,6,0,0,0,0,0,0,0,6,17,0,7,0,0,85,4,2,0,0,0,2,0,0,4,0,3,13,0,1,8,0,4,43,0,0,2,0,0,2,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,1,0,0,6,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,15,2,17,0,0,0,2,13,0,5,13,2,0,6,0,7,0,8,14,5,0,0,0,1,3,0,21,21,0,0,1,0,0,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,102,7,2,17,0,1,1,0,2,0,35,0,10,0,0,7,0,0,0,0,0,0,2,5,0,3,10,0,21,0,1,6,4,0
"6876x2153",1,0,0,0,0,0,0,1,8,0,4,0,1,0,0,0,0,0,3,0,0,0,11,0,5,14,0,0,0,0,0,0,0,0,16,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,4,0,0,6,0,8,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,3,56,0,7,9,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,19,0,0,0,6,0
"6899x1850",0,3,0,0,3,0,0,1,46,0,4,4,0,2,0,0,0,0,6,7,0,3,0,0,2,31,13,0,0,0,0,0,0,9,0,0,29,5,2,0,0,0,11,0,0,0,0,21,7,0,0,0,0,0,0,0,24,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,18,6,0,4,0,1,1,3,0,4,0,6,0,20,0,0,0,1,3,0,1,0,10,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,122,0,0,9,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,19,0
"6905x5721",0,0,24,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6931x3426",0,0,0,0,1,0,0,0,10,0,10,0,13,0,0,0,0,0,18,4,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,25,0,0,0,12,0,0,0,0,0,2,0,0,0,3,0,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0,18,2,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,3,0,0,0,73,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,2,0,0
"6922x5068",0,0,13,0,7,0,0,4,10,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,28,0,0,0,0,2,0,0,0,0,0,0,5,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,315,0,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,7,0
"6924x5254",0,1,12,0,0,0,0,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0,2,3,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"6918x6545",1,0,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
"6932x361",0,4,1,0,0,1,0,0,7,0,4,0,0,0,0,0,0,0,9,15,0,1,0,0,28,0,0,0,4,0,0,0,0,0,0,5,16,0,9,0,2,0,0,0,0,10,0,0,1,0,2,0,0,0,0,0,14,2,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,4,0,6,0,6,0,21,0,8,6,8,0,0,0,0,1,0,3,7,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,70,0,0,2,0,0,0,0,8,0,5,0,0,0,9,0,2,0,0,0,0,0,0,6,0,0,0,1,14,0,0,0,1,0
"6945x2735",2,5,38,0,2,3,0,0,61,0,5,1,0,0,0,0,2,0,9,11,0,5,0,0,11,1,1,0,0,2,0,0,0,15,0,1,2,0,0,2,2,0,42,0,0,5,1,0,2,1,1,0,0,0,0,0,19,0,0,0,15,0,0,0,6,0,0,2,0,0,0,0,0,2,0,0,6,0,2,0,0,0,7,4,4,4,4,0,0,0,0,0,0,3,4,5,23,0,0,8,0,13,5,2,0,0,1,0,1,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,0,13,0,0,0,0,7,0,3,0,0,0,2,3,1,0,1,0,0,0,0,1,0,3,0,0,20,0,9,1,29,0
"6961x4096",3,0,6,0,2,1,0,0,6,8,5,0,0,10,0,0,0,0,1,4,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,0,0,0,2,0,3,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,3,0,1,0,0,27,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0,0,0
"6964x2485",0,0,0,1,1,0,0,2,13,0,3,0,0,0,0,0,0,0,1,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"6972x1631",0,0,3,0,3,0,0,0,8,0,11,0,0,0,0,0,0,0,2,4,0,0,8,0,28,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,4,0,0,4,0,0,0,1,0,0,0,3,0,0,0,10,1,0,7,1,3,0,4,0,0,0,0,0,6,0,0,12,0,0,0,2,0,0,8,3,1,21,0,0,0,3,0,0,0,0,4,0,16,0,0,0,4,11,9,0,0,6,0,0,0,0,6,0,0,0,1,0,0,0,0,9,0,4,0,0,0,0,3,0,0,0,0,167,0,0,3,0,0,0,0,2,0,13,0,0,0,9,15,0,3,0,1,0,0,4,0,4,0,0,2,2,7,0,0,8,0
"6991x5422",0,0,2,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0
"6982x980",0,0,13,0,0,0,0,1,29,8,1,1,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23,7,0,0,0,0,0,6,0,0,0,0,0,13,0,8,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,9,0
"7008x4554",0,0,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,10,0,3,0,0,5,0,0,0,2,0,10,6,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
"7009x6175",0,0,9,0,9,1,0,0,0,0,1,0,0,0,6,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,30,0,8,0,0,0,9,0,0,0,0,6,1,0,2,0,0,0,29,2,0,0,0,0,7,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,3,0,0,5,26,0,0,0,2,9,1,0,2,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,2,2,2,1
"7024x4770",0,0,1,0,0,0,0,0,16,4,12,9,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,11,0,2,0,0,0,5,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,0,0,13,0,0,0,0,4,0,0,7,0,7,0,9,0,0,9,0,8,0,0,0,0,0,0,5,1,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,51,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,8,4,0,0,0,1,8,1,2,0,3,3
"7050x5272",0,0,52,0,0,0,0,0,25,0,21,0,0,1,0,1,0,0,0,7,0,6,0,0,10,1,0,0,8,0,12,0,1,15,0,0,0,0,2,0,0,0,32,0,0,3,0,14,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,1,4,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,9,0,13,0,0,0,0,0,0,0,2,21,0,0,4,0,0,2,1,0,0,0,0,0,0,0,2,20,0,0,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,135,25,5,21,0,2,1,0,0,0,39,0,0,0,0,8,0,0,0,3,0,0,0,0,0,8,8,2,3,0,0,0,20,0
